u_id,section,q_id,kapr_question,timestamp
49,6,301,2.509754896387051e-4,1522701050
49,6,371,0.26633522727272724,1522700952
52,1,29,0.202132936507936,1522793643
52,1,31,0.5699855699855694,1522794404
52,1,70,0.4555357496533974,1522793883
52,1,81,2.010798352758414e-4,1522794526
52,1,114,0.09689922480620172,1522794269
52,1,128,0.6608422939068104,1522793598
52,1,135,0.5029616013071898,1522794237
52,1,139,2.016358163872134e-4,1522794082
52,1,196,0.9856630824372754,1522793700
52,1,216,0.021043771043771642,1522794361
52,1,228,0.008648758648758914,1522794049
52,1,265,0.5340501792114702,1522794561
52,1,293,0.6334900731452455,1522793807
52,1,338,0.05630630630630584,1522794540
52,2,13,2.777061116840951e-4,1522794817
52,2,25,0.7507507507507505,1522794639
52,2,32,0.586419753086419,1522795230
52,2,75,1.79307767341097e-4,1522795385
52,2,91,2.7308249276014607e-4,1522795170
52,2,127,0.584795321637426,1522794768
52,2,155,2.2631397896244465e-4,1522795302
52,2,260,0.43068910256410264,1522795418
52,2,357,0.43182802685726585,1522795015
52,3,17,2.777061116841506e-4,1522795638
52,3,28,0.4064454064454062,1522795511
52,3,76,2.0107983527561935e-4,1522796139
52,3,90,0.41666666666666696,1522795750
52,3,92,2.531581478952827e-4,1522795967
52,3,108,0.2552231718898387,1522795865
52,3,147,2.3268710002322113e-4,1522795814
52,3,156,0.8293972109761578,1522796062
52,3,254,0.7765830346475502,1522796212
52,3,262,0.8417508417508408,1522796153
52,3,353,0.03124825428746958,1522795718
52,4,22,2.538174139050664e-4,1522796405
52,4,30,0.4317367220593031,1522796299
52,4,73,2.17420438376692e-4,1522796664
52,4,88,0.6349206349206349,1522796451
52,4,100,2.608435014872512e-4,1522796494
52,4,112,0.15432098765432078,1522796528
52,4,138,0.5029616013071898,1522796551
52,4,143,2.1385616889491033e-4,1522796422
52,4,204,1.041666666666666,1522796352
52,4,255,0.2723311546840961,1522796653
52,4,261,0.40601957793033305,1522796686
52,4,355,0.6105743424584,1522796434
52,5,14,2.5723008501621347e-4,1522796912
52,5,27,0.15835496230379434,1522796773
52,5,35,0.3978410228410234,1522797101
52,5,89,0.7282021604938267,1522796996
52,5,97,2.497454767835805e-4,1522797028
52,5,131,0.2909039307506739,1522796815
52,5,213,0.019841269841269993,1522797072
52,5,263,0.6148440931049619,1522797137
55,1,16,2.567715643662094e-4,1522698550
55,1,29,0.20213293650793623,1522698300
55,1,32,0.19510582010581956,1522699124
55,1,88,0.6349206349206351,1522698934
55,1,101,2.6517814422932773e-4,1522699087
55,1,128,0.6608422939068095,1522698206
55,1,138,0.5029616013071889,1522699065
55,1,143,2.1385616889535441e-4,1522698820
55,1,155,0.21929824561403466,1522699166
55,1,215,0.06313131313131315,1522699154
55,1,228,0.008648758648758914,1522698805
55,1,254,0.2218808670421577,1522699221
55,1,261,0.40601957793033217,1522699237
55,1,273,2.356086958783532e-4,1522698272
55,1,296,0.20689655172413812,1522698628
55,1,347,0.13440860215053796,1522699260
55,1,357,0.916450075806801,1522698906
55,1,362,0.14483065953654145,1522698257
55,2,14,0.43898809523809557,1522699485
55,2,25,0.22522522522522542,1522699357
55,2,69,0.7575757575757582,1522699511
55,2,73,0.500298685782556,1522699787
55,2,85,0.6479603335587103,1522699622
55,2,99,2.4229964890576383e-4,1522699661
55,2,103,0.2930402930402929,1522699641
55,2,131,0.29090393075067406,1522699345
55,2,135,0.5029616013071889,1522699668
55,2,144,0.6593231162196673,1522699560
55,2,151,0.8333333333333339,1522699721
55,2,196,0.9856630824372757,1522699383
55,2,206,0.03255208333333304,1522699714
55,2,256,0.7495026996305771,1522699802
55,2,262,0.8417508417508417,1522699821
55,2,344,0.019290123456789487,1522699778
55,2,361,0.4067206592782049,1522699585
55,3,15,2.538174139056215e-4,1522699969
55,3,27,0.15835496230379376,1522699930
55,3,70,0.4555357496533968,1522699981
55,3,76,0.6714665032679732,1522700146
55,3,87,0.4423436041083102,1522700015
55,3,96,2.459130653753583e-4,1522700063
55,3,108,0.026709401709402503,1522700055
55,3,127,0.5847953216374263,1522699908
55,3,136,0.3713207342239597,1522700079
55,3,145,2.117956885658856e-4,1522700028
55,3,154,0.5376344086021505,1522700112
55,3,226,0.08680555555555536,1522700042
55,3,237,0.3367003367003365,1522700166
55,3,260,0.021701388888889284,1522700176
55,3,264,0.5971170033670026,1522700155
55,3,297,2.9832935560836216e-4,1522699964
55,3,359,0.26156793398172695,1522700003
55,3,365,0.15735641227380015,1522699884
55,4,24,2.5677156436554327e-4,1522700309
55,4,28,0.48821548821548755,1522700232
55,4,34,0.2713675213675213,1522700413
55,4,68,0.12801627384960712,1522700292
55,4,75,1.79307767341097e-4,1522700490
55,4,90,0.4166666666666663,1522700340
55,4,102,2.7308249275903584e-4,1522700386
55,4,134,0.16595179738562083,1522700398
55,4,147,2.326871000231101e-4,1522700319
55,4,152,0.8719715956558067,1522700426
55,4,159,0.08012820512820484,1522700449
55,4,223,0.04061078622482173,1522700357
55,4,259,0.5612148651197884,1522700476
55,4,265,0.5340501792114698,1522700497
55,4,268,2.4770704345520163e-4,1522700227
55,4,301,0.5992063492063494,1522700281
55,4,338,0.056306306306306286,1522700469
55,4,351,0.25612484494063437,1522700329
55,5,22,2.538174139046223e-4,1522700619
55,5,30,0.4317367220593031,1522700522
55,5,31,0.5699855699855707,1522700751
55,5,67,0.5376344086021505,1522700630
55,5,83,2.1407893573677228e-4,1522700784
55,5,86,0.54563492063492,1522700676
55,5,98,2.730824927588138e-4,1522700708
55,5,104,0.05952380952380931,1522700732
55,5,129,0.18016362923770307,1522700549
55,5,137,0.11261261261261257,1522700697
55,5,146,2.105146662554347e-4,1522700662
55,5,153,0.5699855699855703,1522700764
55,5,263,0.6148440931049635,1522700793
55,5,267,2.4816464518828685e-4,1522700546
55,5,290,0.85243974132863,1522700588
55,5,354,0.5242374727668846,1522700667
55,6,21,2.459130653754693e-4,1522700871
55,6,23,2.505892115021169e-4,1522701033
55,6,26,0.5872140522875818,1522700838
55,6,33,0.38314176245210785,1522700975
55,6,80,0.6517556517556526,1522701042
55,6,89,0.7282021604938269,1522700912
55,6,92,2.5315814789461655e-4,1522700958
55,6,106,0.01780626780626804,1522700944
55,6,132,0.4077230639730638,1522700856
55,6,133,0.4651591819523513,1522700962
55,6,140,2.1385616889513237e-4,1522700923
55,6,156,0.829397210976158,1522700992
55,6,257,0.5555555555555554,1522701010
55,6,272,2.6833857382801973e-4,1522700851
55,6,360,0.37963554987212267,1522700932
59,1,24,0.5205238661121016,1522699942
59,1,26,0.16595179738562083,1522699244
59,1,72,0.020424836601306895,1522699898
59,1,84,0.5866858237547881,1522701379
59,1,90,0.2777777777777777,1522700382
59,1,91,2.730824927592579e-4,1522700893
59,1,113,0.23094315245478114,1522700817
59,1,130,0.2016129032258061,1522699086
59,1,138,0.5029616013071907,1522700756
59,1,148,0.7669196710942439,1522700319
59,1,156,0.8293972109761567,1522701140
59,1,227,0.7936507936507939,1522700183
59,1,255,0.9803921568627461,1522701350
59,1,262,0.1924001924001928,1522701430
59,1,270,2.3008407818186916e-4,1522699322
59,1,297,0.47222222222222243,1522699801
59,1,338,0.05630630630630584,1522701406
59,1,359,1.7536103743000293,1522700454
59,2,21,2.459130653749142e-4,1522701585
59,2,29,0.5344742063492058,1522701461
59,2,36,0.5096726190476204,1522701989
59,2,68,0.12801627384960712,1522701647
59,2,75,0.4487491877842764,1522702073
59,2,85,0.6479603335587107,1522701772
59,2,102,0.37009035244922206,1522701841
59,2,112,0.810185185185186,1522701816
59,2,129,0.18016362923770313,1522701548
59,2,134,0.6714665032679736,1522701871
59,2,147,1.3649425287356318,1522701692
59,2,154,0.5376344086021518,1522701946
59,2,215,0.4797979797979792,1522701972
59,2,224,1.245210727969348,1522701793
59,2,259,0.5612148651197888,1522702097
59,2,264,0.5971170033670035,1522702115
59,2,275,0.8875234681686293,1522701481
59,2,290,0.85243974132863,1522701625
59,2,312,0.34722222222222143,1522702023
59,2,339,0.6331168831168839,1522702052
59,2,351,1.2050327839801525,1522701723
61,1,23,0.5114489489489489,1522793494
61,1,25,0.75075075075075,1522793366
61,1,31,0.569985569985568,1522793766
61,1,69,0.757575757575758,1522793482
61,1,78,0.6364642631246058,1522793804
61,1,87,0.44234360410830975,1522793577
61,1,97,2.497454767844687e-4,1522793697
61,1,113,0.09689922480620083,1522793685
61,1,130,0.24890481879729226,1522793316
61,1,137,0.5045486663133723,1522793656
61,1,154,0.0896057347670256,1522793725
61,1,180,0.7198420991524452,1522793679
61,1,214,0.09021577380952461,1522793738
61,1,223,0.08354218880534692,1522793519
61,1,264,0.5971170033670035,1522793823
61,1,297,0.9722222222222215,1522793451
61,1,347,0.25637196336121093,1522793811
61,1,358,0.01177712800519748,1522793601
61,2,17,2.777061116847612e-4,1522793918
61,2,54,0.6944444444444451,1522794057
61,2,73,2.17420438376692e-4,1522794144
61,2,86,0.54563492063492,1522794011
61,2,94,2.5315814789417246e-4,1522794042
61,2,104,0.09021577380952506,1522794028
61,2,128,0.6608422939068096,1522793895
61,2,134,0.16595179738562127,1522794049
61,2,140,0.672043010752688,1522793960
61,2,155,0.36549707602339154,1522794091
61,2,196,0.9856630824372756,1522793877
61,2,207,0.02992891881780846,1522794099
61,2,257,0.5555555555555554,1522794152
61,2,263,0.6148440931049617,1522794159
61,2,276,2.6143280170726473e-4,1522793868
61,2,339,0.09514790764790781,1522794136
61,2,350,0.8630952380952381,1522793991
61,3,20,2.7308249275959096e-4,1522794272
61,3,26,0.5872140522875818,1522794199
61,3,33,0.3831417624521074,1522794423
61,3,67,0.5376344086021498,1522794280
61,3,81,2.010798352749532e-4,1522794447
61,3,88,0.6349206349206349,1522794329
61,3,102,0.37009035244922295,1522794380
61,3,105,0.1648428731762075,1522794373
61,3,133,0.46515918195235084,1522794390
61,3,149,2.2479478902770467e-4,1522794353
61,3,153,0.5699855699855698,1522794429
61,3,165,0.10599785891368052,1522794413
61,3,209,0.09877873563218476,1522794435
61,3,228,0.5698005698005704,1522794314
61,3,262,0.8417508417508417,1522794453
61,3,346,0.08954266766766583,1522794468
61,3,357,0.4318280268572665,1522794304
61,4,18,2.5723008501654654e-4,1522794557
61,4,28,0.40644540644540594,1522794513
61,4,34,0.5982905982905979,1522794638
61,4,68,0.1280162738496069,1522794551
61,4,82,2.0107983527672957e-4,1522794676
61,4,90,0.41666666666666674,1522794582
61,4,101,2.6517814422888364e-4,1522794610
61,4,108,0.039470560303893176,1522794618
61,4,132,0.4721696127946122,1522794493
61,4,135,0.5029616013071898,1522794628
61,4,150,2.04034176289003e-4,1522794571
61,4,152,0.8719715956558076,1522794646
61,4,206,0.03255208333333304,1522794653
61,4,221,0.6734006734006739,1522794591
61,4,261,0.4060195779303326,1522794682
61,4,343,0.03175881195204777,1522794669
61,4,361,0.40672065927820444,1522794576
61,5,15,2.5381741390528845e-4,1522794737
61,5,29,0.5344742063492058,1522794715
61,5,32,0.5864197530864201,1522794867
61,5,80,1.951553264207817e-4,1522794891
61,5,89,0.7282021604938271,1522794777
61,5,93,2.4229964890443156e-4,1522794833
61,5,114,0.9011627906976751,1522794794
61,5,136,0.37132073422396017,1522794820
61,5,139,2.0163581638632522e-4,1522794769
61,5,156,0.8293972109761572,1522794843
61,5,210,0.03268799102132425,1522794856
61,5,254,0.7765830346475502,1522794885
61,5,265,0.5340501792114694,1522794904
61,5,341,0.09514790764790693,1522794898
61,5,355,0.6105743424584003,1522794763
61,6,16,2.567715643653212e-4,1522794949
61,6,21,2.459130653758024e-4,1522795096
61,6,27,0.4603880855271285,1522794923
61,6,70,0.45553574965339716,1522794954
61,6,76,2.010798352758414e-4,1522795083
61,6,85,0.6479603335587107,1522795002
61,6,95,2.608435014872512e-4,1522795026
61,6,106,0.01780626780626715,1522795031
61,6,127,0.5847953216374269,1522794938
61,6,138,0.5029616013071889,1522795020
61,6,144,0.5651340996168581,1522794997
61,6,151,0.8333333333333335,1522795042
61,6,216,0.0326879910213238,1522795053
61,6,256,0.7495026996305771,1522795078
61,6,349,0.06127450980392091,1522795086
61,6,360,0.37963554987212333,1522795009
61,7,22,2.538174139051332e-4,1522795149
61,7,98,2.73082492759924e-4,1522795239
61,7,99,2.4229964890443156e-4,1522795174
61,7,103,0.7448107448107444,1522795225
61,7,109,0.06127450980392113,1522795178
61,7,110,0.05208333333333304,1522795249
61,7,143,2.1385616889491472e-4,1522795155
61,7,215,0.0631313131313136,1522795190
61,7,340,0.028935185185184897,1522795208
61,7,356,0.714573268921095,1522795160
61,8,14,2.5723008501646273e-4,1522795286
61,8,75,1.79307767341097e-4,1522795378
61,8,83,2.1407893573721637e-4,1522795390
61,8,92,2.531581478948386e-4,1522795330
61,8,112,0.154320987654321,1522795333
61,8,147,2.326871000231101e-4,1522795308
61,8,205,0.018768768768769206,1522795405
61,8,211,0.019290123456790154,1522795348
61,8,255,0.9803921568627447,1522795358
61,8,296,1.2643678160919536,1522795291
61,8,338,0.056306306306306286,1522795383
61,8,359,0.2615679339817272,1522795322
61,9,13,0.0010078547648773584,1522795458
61,9,19,2.567715643653212e-4,1522795571
61,9,77,2.2479478902803773e-4,1522795549
61,9,100,2.608435014875843e-4,1522795519
61,9,107,0.06127450980392113,1522795511
61,9,111,0.05341880341880356,1522795565
61,9,141,1.9252455608875785e-4,1522795574
61,9,142,1.977231596623774e-4,1522795474
61,9,208,0.11261261261261257,1522795523
61,9,277,2.3282317435062064e-4,1522795433
61,9,300,0.37393162393162427,1522795452
61,9,342,0.01984126984126966,1522795563
61,9,344,0.019290123456790376,1522795542
61,9,345,0.056306306306306064,1522795555
61,9,351,0.2561248449406348,1522795496
61,10,24,2.567715643658095e-4,1522795638
61,10,91,2.7308249275914687e-4,1522795660
61,10,96,2.4591306537558033e-4,1522795689
61,10,145,2.117956885658856e-4,1522795708
61,10,148,2.0442133791476191e-4,1522795648
61,10,291,0.28292181069958855,1522795725
61,10,348,0.028935185185184786,1522795675
61,10,352,0.5125661375661378,1522795643
61,10,353,0.6724484665661139,1522795685
61,10,354,0.5242374727668844,1522795680
62,1,29,0.5344742063492063,1522793376
62,1,31,0.16113516113516013,1522793842
62,1,60,0.33670033670033667,1522793323
62,1,70,0.45553574965339694,1522793508
62,1,81,0.5029616013071898,1522793917
62,1,85,0.20424836601307206,1522793610
62,1,96,0.6331699346405237,1522793728
62,1,114,0.09689922480620261,1522793714
62,1,124,0.1976304261250501,1522793451
62,1,135,0.5029616013071889,1522793675
62,1,152,0.871971595655805,1522793761
62,1,162,0.14025245441795064,1522793813
62,1,192,0.9259259259259256,1522793663
62,1,196,0.8960573476702511,1522793356
62,1,216,0.7070707070707094,1522793787
62,1,228,0.7122507122507118,1522793550
62,1,246,0.8534621578099841,1522793580
62,1,259,0.5612148651197888,1522793898
62,1,265,0.5340501792114694,1522793962
62,1,274,0.25462962962962976,1522793409
62,1,302,0.13492063492063622,1522793829
62,1,338,0.8758758758758773,1522793935
62,1,354,0.5242374727668846,1522793625
62,2,13,0.6249999999999996,1522794117
62,2,25,0.7507507507507505,1522794002
62,2,67,0.5376344086021501,1522794164
62,2,86,0.54563492063492,1522794277
62,2,104,0.05952380952380931,1522794304
62,2,115,0.5471380471380471,1522794146
62,2,127,0.5847953216374262,1522794075
62,2,136,1.3875312262409043,1522794345
62,2,148,1.1095298334387524,1522794193
62,2,155,1.0964912280701764,1522794401
62,2,157,0.35445601851851727,1522794434
62,2,212,0.03003540597525678,1522794416
62,2,260,0.430689102564104,1522794501
62,2,264,0.5971170033670035,1522794516
62,2,266,0.25089605734766973,1522794021
62,2,300,0.3739316239316235,1522794154
62,2,343,0.019290123456789487,1522794478
62,2,357,1.5323803335499244,1522794244
62,3,17,0.4456018518518514,1522794657
62,3,28,0.4064454064454062,1522794551
62,3,36,0.4563492063492056,1522794839
62,3,69,0.33670033670033694,1522794668
62,3,76,0.5872140522875826,1522794889
62,3,90,0.4166666666666674,1522794714
62,3,92,0.20562770562770627,1522794792
62,3,108,0.02670940170940206,1522794777
62,3,130,0.24890481879729198,1522794613
62,3,147,0.29419813902572445,1522794747
62,3,167,0.13148667601683073,1522794830
62,3,170,0.6055175410014115,1522794773
62,3,201,0.9856630824372759,1522794583
62,3,214,0.0595238095238102,1522794864
62,3,262,0.8417508417508417,1522794908
62,3,267,0.1559714795008913,1522794599
62,3,353,0.6724484665661143,1522794689
62,4,22,0.5642361111111116,1522795183
62,4,30,0.4317367220593029,1522795077
62,4,34,0.5982905982905979,1522795450
62,4,68,0.12801627384960712,1522795161
62,4,73,0.31660692951015434,1522795613
62,4,88,0.6349206349206353,1522795227
62,4,100,1.092728758169935,1522795338
62,4,112,0.15432098765432123,1522795359
62,4,117,0.31263303533418485,1522795127
62,4,129,0.18016362923770338,1522795025
62,4,138,1.3454861111111107,1522795427
62,4,151,1.4583333333333321,1522795470
62,4,163,0.27356902356902246,1522795504
62,4,175,0.7168458781362013,1522795324
62,4,209,2.178890169091119e-4,1522795494
62,4,248,0.86623354989172,1522795286
62,4,255,0.2723311546840961,1522795600
62,4,261,0.4060195779303353,1522795636
62,4,275,1.2203447687318656,1522795059
62,4,292,1.216058637347992,1522795142
62,4,305,0.4549114331723043,1522795576
62,4,347,2.910820076618137e-4,1522795592
62,4,355,0.6105743424583991,1522795214
62,4,372,0.15294312169312127,1522795045
62,5,14,0.37574404761904745,1522795875
62,5,27,0.1583549623037943,1522795832
62,5,35,0.707525707525706,1522796075
62,5,74,0.610595115239077,1522796131
62,5,89,0.15432098765432034,1522795951
62,5,97,1.1644219977553307,1522795998
62,5,131,0.290903930750674,1522795754
62,5,142,0.8357699805068228,1522795937
62,5,153,0.5699855699855689,1522796036
62,5,166,0.10127314814815058,1522796096
62,5,190,0.6535947712418304,1522795992
62,5,195,1.075268817204301,1522795727
62,5,213,1.9829431374951412e-4,1522796058
62,5,243,0.8225108225108229,1522795917
62,5,257,0.23148148148148096,1522796117
62,5,271,0.3126330353341842,1522795847
62,5,301,0.4940476190476195,1522795861
62,5,329,1.2784090909090908,1522795975
62,5,361,0.40672065927820356,1522795931
62,6,18,0.5344742063492065,1522796292
62,6,26,0.5872140522875816,1522796254
62,6,71,0.390625,1522796307
62,6,132,0.02104377104377131,1522796279
62,6,269,0.1463293650793651,1522796232
62,6,296,0.436781609195402,1522796658
62,6,315,1.2203447687318647,1522796709
73,1,13,2.777061116847057e-4,1523044868
73,1,33,0.19157088122605326,1523045604
73,1,69,0.3367003367003363,1523044827
73,1,85,0.29299075952219966,1523045047
73,1,94,2.531581478945055e-4,1523045297
73,1,114,0.16392118863049132,1523045243
73,1,132,0.03239863916947246,1523044341
73,1,151,0.8333333333333335,1523045388
73,1,344,0.031758811952049104,1523045800
73,2,16,2.567715643662094e-4,1523046071
73,2,26,0.5872140522875818,1523045904
73,2,35,0.3978410228410225,1523046605
73,2,67,0.0224014336917564,1523046161
73,2,89,0.7282021604938274,1523046290
73,2,102,2.73082492759702e-4,1523046451
73,2,103,0.29304029304029244,1523046396
73,2,128,0.6608422939068098,1523045993
73,2,147,2.3268710002266602e-4,1523046207
73,2,153,0.5699855699855707,1523046555
73,2,205,0.018768768768768318,1523046537
73,2,264,0.597117003367003,1523046840
73,2,340,0.02893518518518512,1523046807
77,1,12,0.23809523809523725,1523053636
77,1,15,2.538174139050664e-4,1523053009
77,1,29,0.5344742063492058,1523052838
77,1,36,0.2021329365079363,1523053507
77,1,67,0.2688172043010749,1523052990
77,1,75,1.793077673406529e-4,1523053607
77,1,85,0.6479603335587109,1523053090
77,1,94,0.6517556517556522,1523053199
77,1,108,0.026709401709401615,1523053184
77,1,146,2.1051466625587878e-4,1523053056
77,1,156,0.17993702204228557,1523053343
77,1,161,0.35445601851851904,1523053475
77,1,214,0.059523809523809756,1523053400
77,1,239,0.18518518518518512,1523053554
77,1,257,0.5555555555555545,1523053585
77,1,265,0.5340501792114702,1523053663
77,1,276,2.6143280170742855e-4,1523052886
77,1,343,0.019290123456790376,1523053616
77,1,350,0.8630952380952381,1523053107
77,2,14,2.5723008501599143e-4,1523053827
77,2,27,0.15835496230379434,1523053718
77,2,32,0.5864197530864201,1523054180
77,2,71,0.3906250000000008,1523053875
77,2,74,1.8472405920100243e-4,1523054265
77,2,88,0.6349206349206352,1523053966
77,2,92,2.531581478948386e-4,1523054064
77,2,127,0.2923976608187132,1523053799
77,2,134,0.6714665032679741,1523054074
77,2,150,2.0403417628922504e-4,1523053915
77,2,151,2.1499828001392274e-4,1523054145
77,2,226,0.13020833333333326,1523053977
77,2,259,0.5612148651197879,1523054277
77,2,261,0.4060195779303335,1523054292
77,2,271,2.984563583139366e-4,1523053756
77,2,296,3.202732998821567e-4,1523053860
77,2,347,0.13440860215053752,1523054245
77,3,22,2.538174139049554e-4,1523054504
77,3,26,0.1659517973856209,1523054383
77,3,35,0.22977522977522957,1523054724
77,3,69,0.3367003367003365,1523054521
77,3,84,2.1788901690733553e-4,1523054783
77,3,86,0.5456349206349207,1523054575
77,3,95,2.608435014872512e-4,1523054677
77,3,106,0.255223171889839,1523054636
77,3,128,0.66084229390681,1523054422
77,3,136,0.37132073422395995,1523054694
77,3,145,2.117956885654415e-4,1523054598
77,3,155,0.36549707602339243,1523054740
77,3,207,0.01929012345678993,1523054774
77,3,256,0.7495026996305771,1523054801
77,3,263,0.614844093104963,1523054789
77,3,269,2.3282317435069366e-4,1523054415
77,3,299,2.5650010733568873e-4,1523054496
77,3,342,0.019841269841268883,1523054823
77,4,23,2.505892115021169e-4,1523054945
77,4,28,0.40644540644540605,1523054885
77,4,79,2.1788901690689144e-4,1523055170
77,4,89,0.15432098765432145,1523054989
77,4,97,2.497454767835805e-4,1523055031
77,4,114,0.6330749354005176,1523055044
77,4,132,0.4077230639730643,1523054847
77,4,138,0.5029616013071894,1523055088
77,4,149,2.2479478902859285e-4,1523054960
77,4,154,0.6272401433691761,1523055119
77,4,262,0.19240019240019324,1523055190
77,4,268,2.4770704345494776e-4,1523054879
77,4,300,0.49145299145299115,1523054923
77,4,353,0.6724484665661135,1523054973
77,5,19,2.567715643662094e-4,1523055262
77,5,30,0.14866405995438253,1523055209
77,5,33,0.1915708812260526,1523055451
77,5,78,2.0442133791487294e-4,1523055504
77,5,90,0.2777777777777777,1523055344
77,5,91,2.7308249275947993e-4,1523055368
77,5,110,0.10698198198198128,1523055389
77,5,137,0.5045486663133729,1523055406
77,5,141,0.7996632996633002,1523055324
77,5,152,0.9482038429406863,1523055427
77,5,264,0.5971170033670026,1523055524
77,5,273,2.3560869587871403e-4,1523055227
77,5,293,2.649738268203361e-4,1523055256
77,5,355,0.04948336017176616,1523055308
77,7,13,2.7770611168443987e-4,1523055805
77,7,76,0.6714665032679741,1523056004
77,7,100,2.608435014872512e-4,1523055850
77,7,102,2.7308249275903584e-4,1523056040
77,7,112,0.31828703703703676,1523055857
77,7,144,2.2479478902774554e-4,1523055817
77,7,255,0.27233115468409574,1523055903
77,7,345,0.0563063063063064,1523055954
77,7,361,0.40672065927820383,1523055832
77,8,18,2.572300850166286e-4,1523056097
77,8,73,0.5002986857825567,1523056179
77,8,77,2.2479478902814876e-4,1523056199
77,8,80,1.9515532641989353e-4,1523056203
77,8,96,0.3574346405228759,1523056138
77,8,143,2.138561688947993e-4,1523056112
77,8,272,2.68338573827834e-4,1523056077
77,8,301,0.5992063492063487,1523056102
77,8,341,0.3246753246753249,1523056188
77,8,351,0.2561248449406345,1523056130
77,9,17,2.777061116847612e-4,1523056399
77,9,21,2.4591306537558033e-4,1523056285
77,9,81,0.5872140522875808,1523056347
77,9,82,0.6714665032679732,1523056365
77,9,98,2.730824927588138e-4,1523056335
77,9,139,0.6259600614439318,1523056403
77,9,147,2.3268710002288806e-4,1523056300
77,9,277,2.3282317435062064e-4,1523056259
77,9,290,0.382128159905938,1523056271
77,9,339,0.05952380952380931,1523056382
77,9,354,0.5242374727668845,1523056313
78,1,23,2.5058921150256097e-4,1522793507
78,1,27,0.15835496230379392,1522793342
78,1,68,0.12757786195286214,1522793483
78,1,80,1.951553264207817e-4,1522793905
78,1,87,0.1202147525676942,1522793606
78,1,100,2.608435014875843e-4,1522793747
78,1,114,0.09689922480620217,1522793732
78,1,127,0.29239766081871343,1522793308
78,1,154,0.08960573476702494,1522793797
78,1,212,0.018274853801169333,1522793812
78,1,270,2.3008407818142507e-4,1522793372
78,1,349,0.06127450980392135,1522793923
78,1,361,2.4161371511377538e-4,1522793645
78,2,16,2.5677156436577225e-4,1522794062
78,2,36,0.2021329365079364,1522794324
78,2,70,0.12378688849277103,1522794097
78,2,73,2.1742043837658098e-4,1522794379
78,2,98,2.7308249275984076e-4,1522794243
78,2,109,0.06127450980392152,1522794218
78,2,132,0.02104377104377067,1522794038
78,2,143,2.1385616889521564e-4,1522794115
78,2,152,0.10964912280701711,1522794283
78,2,211,0.019290123456790598,1522794296
78,2,267,2.481646451883712e-4,1522793997
78,2,343,0.0192901234567896,1522794370
78,3,13,2.777061116846695e-4,1522794534
78,3,32,0.19510582010581967,1522794707
78,3,78,2.044213379142623e-4,1522794781
78,3,93,2.422996489039736e-4,1522794665
78,3,111,0.053418803418802986,1522794645
78,3,215,0.06313131313131304,1522794760
78,3,274,2.762308848227703e-4,1522794477
78,4,15,2.5381741390486854e-4,1522794917
78,4,82,2.0107983527535567e-4,1522795193
78,4,97,2.4974547678352716e-4,1522795030
78,4,106,0.017806267806268147,1522795049
78,4,210,0.021043771043771236,1522795136
78,4,264,0.25778619528619495,1522795215
78,4,276,2.6143280170726473e-4,1522794857
78,5,14,2.5723008501604694e-4,1522795336
78,5,85,0.20424836601307186,1522795423
78,5,102,2.7308249275953544e-4,1522795449
78,5,108,0.026709401709401226,1522795456
78,5,128,0.2198140681003588,1522795301
78,5,134,0.16595179738562116,1522795470
78,5,146,2.1051466625560122e-4,1522795409
78,5,206,0.03255208333333348,1522795520
78,5,260,0.021701388888888618,1522795585
78,5,277,2.3282317435062064e-4,1522795290
78,6,19,2.567715643655597e-4,1522795709
78,6,21,2.459130653748587e-4,1522795912
78,6,81,2.010798352758414e-4,1522795901
78,6,89,0.15432098765432117,1522795765
78,6,104,0.05952380952380956,1522795836
78,6,275,2.647743043462498e-4,1522795643
78,7,24,2.5677156436560783e-4,1522795997
78,7,83,2.1407893573736447e-4,1522796118
78,7,95,2.608435014871606e-4,1522796045
78,7,96,2.459130653755686e-4,1522796188
78,7,147,2.326871000233123e-4,1522796006
78,7,268,2.4770704345520163e-4,1522795949
78,8,22,2.5381741390551255e-4,1522796265
78,8,75,1.7930776734093046e-4,1522796411
78,8,77,2.2479478902863448e-4,1522796411
78,8,99,2.422996489048299e-4,1522796315
78,8,113,0.09689922480620114,1522796324
78,8,165,0.07183908045977001,1522796426
78,8,269,2.3282317435062064e-4,1522796233
78,8,296,3.202732998824332e-4,1522796273
78,9,17,0.0010078547648777608,1522796679
78,9,18,2.57230085016426e-4,1522796509
78,9,76,2.01079835275409e-4,1522796620
78,9,92,2.531581478954438e-4,1522796594
78,9,149,2.2479478902789896e-4,1522796688
78,9,150,2.0403417628908345e-4,1522796536
78,9,272,2.68338573827834e-4,1522796473
78,9,300,3.8038157233220274e-4,1522796498
78,9,341,0.05952380952380912,1522796635
78,10,20,2.730824927591676e-4,1522796744
78,10,91,2.730824927594227e-4,1522796871
78,10,94,2.531581478945772e-4,1522796788
78,10,141,1.9252455608818474e-4,1522796896
78,10,273,2.3560869587824522e-4,1522796721
79,1,24,2.567715643662094e-4,1522698452
79,1,91,2.730824927588138e-4,1522698754
79,1,138,0.5029616013071894,1522698725
79,1,148,2.0442133791442885e-4,1522698549
79,1,195,0.9856630824372761,1522698261
79,1,207,0.6453423120089783,1522698809
79,1,255,0.2723311546840961,1522699001
79,1,262,0.1924001924001928,1522698957
